Gene stable ID,Gene start (bp),Gene end (bp),Gene description,Gene name,Gene type,Chromosome/scaffold name,Strand
ENSMUSG00000067869,90882615,90883518,"transcription elongation factor A (SII) 1, pseudogene 1 [Source:MGI Symbol;Acc:MGI:1861432]",Tcea1-ps1,processed_pseudogene,15,1
ENSMUSG00000107028,8914484,8915303,predicted gene 5043 [Source:MGI Symbol;Acc:MGI:3646551],Gm5043,processed_pseudogene,15,1
ENSMUSG00000098190,8917798,8929171,predicted gene 5210 [Source:MGI Symbol;Acc:MGI:3644379],Gm5210,processed_pseudogene,15,-1
ENSMUSG00000023033,100869858,101045938,"sodium channel, voltage-gated, type VIII, alpha [Source:MGI Symbol;Acc:MGI:103169]",Scn8a,protein_coding,15,1
ENSMUSG00000048424,8968002,9067335,RAN binding protein 3-like [Source:MGI Symbol;Acc:MGI:2444654],Ranbp3l,protein_coding,15,1
ENSMUSG00000016624,84785381,84856049,PHD finger protein 21B [Source:MGI Symbol;Acc:MGI:2443812],Phf21b,protein_coding,15,-1
ENSMUSG00000023004,98931425,98934565,"tubulin, alpha 1B [Source:MGI Symbol;Acc:MGI:107804]",Tuba1b,protein_coding,15,-1
ENSMUSG00000051225,57985419,58011009,"family with sequence similarity 83, member A [Source:MGI Symbol;Acc:MGI:2447773]",Fam83a,protein_coding,15,1
ENSMUSG00000103520,81584174,81585028,RIKEN cDNA 1110025M09 gene [Source:MGI Symbol;Acc:MGI:1915885],1110025M09Rik,TEC,15,-1
ENSMUSG00000101892,58022259,58034325,RIKEN cDNA 9130401M01 gene [Source:MGI Symbol;Acc:MGI:1923008],9130401M01Rik,protein_coding,15,-1
ENSMUSG00000022362,58028243,58076425,predicted gene 29394 [Source:MGI Symbol;Acc:MGI:5580100],Gm29394,protein_coding,15,-1
ENSMUSG00000022361,58047003,58076541,zinc fingers and homeoboxes 1 [Source:MGI Symbol;Acc:MGI:109271],Zhx1,protein_coding,15,-1
ENSMUSG00000044224,10446756,10470516,DnaJ heat shock protein family (Hsp40) member C21 [Source:MGI Symbol;Acc:MGI:1925371],Dnajc21,protein_coding,15,-1
ENSMUSG00000115037,36629160,36629991,,AC137871.1,lincRNA,15,1
ENSMUSG00000115537,36629645,36629869,,AC137871.3,processed_pseudogene,15,-1
ENSMUSG00000022555,76502015,76511951,diacylglycerol O-acyltransferase 1 [Source:MGI Symbol;Acc:MGI:1333825],Dgat1,protein_coding,15,-1
ENSMUSG00000115127,36632769,36695665,,AC137871.2,lincRNA,15,-1
ENSMUSG00000115834,36690103,36694949,,AC137871.4,lincRNA,15,1
ENSMUSG00000115103,36723647,36725236,,AC138604.1,lincRNA,15,1
ENSMUSG00000055024,81585351,81652077,E1A binding protein p300 [Source:MGI Symbol;Acc:MGI:1276116],Ep300,protein_coding,15,1
ENSMUSG00000023046,102144362,102149511,insulin-like growth factor binding protein 6 [Source:MGI Symbol;Acc:MGI:96441],Igfbp6,protein_coding,15,1
ENSMUSG00000041736,83563592,83574203,translocator protein [Source:MGI Symbol;Acc:MGI:88222],Tspo,protein_coding,15,1
ENSMUSG00000022491,103562759,103565081,glycosylation dependent cell adhesion molecule 1 [Source:MGI Symbol;Acc:MGI:95759],Glycam1,protein_coding,15,-1
ENSMUSG00000022247,10474779,10485947,"BRX1, biogenesis of ribosomes [Source:MGI Symbol;Acc:MGI:1915082]",Brix1,protein_coding,15,-1
ENSMUSG00000072235,98949841,98953551,"tubulin, alpha 1A [Source:MGI Symbol;Acc:MGI:98869]",Tuba1a,protein_coding,15,-1
ENSMUSG00000023045,102150526,102163474,sterol O-acyltransferase 2 [Source:MGI Symbol;Acc:MGI:1332226],Soat2,protein_coding,15,1
ENSMUSG00000087543,79742698,79757394,predicted gene 16576 [Source:MGI Symbol;Acc:MGI:4414996],Gm16576,lincRNA,15,1
ENSMUSG00000097954,84866317,84867318,predicted gene 4217 [Source:MGI Symbol;Acc:MGI:3782393],Gm4217,processed_pseudogene,15,1
ENSMUSG00000022420,79761453,79777849,"dynein, axonemal, light chain 4 [Source:MGI Symbol;Acc:MGI:1859217]",Dnal4,protein_coding,15,-1
ENSMUSG00000038009,99093170,99104737,DnaJ heat shock protein family (Hsp40) member C22 [Source:MGI Symbol;Acc:MGI:1920028],Dnajc22,protein_coding,15,1
ENSMUSG00000115819,103586944,103588368,,AC108858.2,processed_pseudogene,15,-1
ENSMUSG00000016757,83575119,83595157,"tubulin tyrosine ligase-like family, member 12 [Source:MGI Symbol;Acc:MGI:3039573]",Ttll12,protein_coding,15,-1
ENSMUSG00000022285,36770770,36796929,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta polypeptide [Source:MGI Symbol;Acc:MGI:109484]",Ywhaz,protein_coding,15,-1
ENSMUSG00000090544,27025328,27026210,predicted gene 6576 [Source:MGI Symbol;Acc:MGI:3646644],Gm6576,processed_pseudogene,15,1
ENSMUSG00000115554,27367939,27369441,,AC107232.1,processed_pseudogene,15,1
ENSMUSG00000115138,27459835,27463449,,AC130671.1,lincRNA,15,-1
ENSMUSG00000022265,27466677,27594909,progressive ankylosis [Source:MGI Symbol;Acc:MGI:3045421],Ank,protein_coding,15,1
ENSMUSG00000100599,99251788,99262044,RIKEN cDNA 1700120C14 gene [Source:MGI Symbol;Acc:MGI:1920850],1700120C14Rik,processed_transcript,15,1
ENSMUSG00000115543,27503912,27505532,,AC130671.2,TEC,15,1
ENSMUSG00000046034,27542635,27630693,OTU deubiquitinase with linear linkage specificity [Source:MGI Symbol;Acc:MGI:3577015],Otulin,protein_coding,15,-1
ENSMUSG00000115568,27479006,27480902,,AC130671.3,TEC,15,1
ENSMUSG00000100967,84910438,84920038,predicted gene 29666 [Source:MGI Symbol;Acc:MGI:5580372],Gm29666,protein_coding,15,-1
ENSMUSG00000036046,84943936,84988551,RIKEN cDNA 5031439G07 gene [Source:MGI Symbol;Acc:MGI:2444899],5031439G07Rik,protein_coding,15,-1
ENSMUSG00000115329,103649792,103655698,,AC108858.1,lincRNA,15,1
ENSMUSG00000115279,103657839,103661681,,AC165106.3,processed_pseudogene,15,1
ENSMUSG00000115030,103661105,103661512,,AC165106.1,unprocessed_pseudogene,15,-1
ENSMUSG00000115053,103661886,103661982,,AC165106.2,unprocessed_pseudogene,15,-1
ENSMUSG00000060311,103751919,103755469,mucin-like 1 [Source:MGI Symbol;Acc:MGI:98393],Mucl1,protein_coding,15,-1
ENSMUSG00000115201,12757098,12757464,,AC135292.2,processed_pseudogene,15,-1
ENSMUSG00000115119,12765172,12765375,,AC135292.1,processed_pseudogene,15,-1
ENSMUSG00000115024,12804782,12805173,,AC133189.2,processed_pseudogene,15,-1
ENSMUSG00000115448,103827252,103827979,,AC225888.1,processed_pseudogene,15,1
ENSMUSG00000022550,76576358,76595816,aarF domain containing kinase 5 [Source:MGI Symbol;Acc:MGI:2679274],Adck5,protein_coding,15,1
ENSMUSG00000022195,12808177,12824649,RIKEN cDNA 6030458C11 gene [Source:MGI Symbol;Acc:MGI:1925127],6030458C11Rik,protein_coding,15,-1
ENSMUSG00000089715,79823896,79834688,chromobox 6 [Source:MGI Symbol;Acc:MGI:3512628],Cbx6,protein_coding,15,-1
ENSMUSG00000046897,102203648,102215606,zinc finger protein 740 [Source:MGI Symbol;Acc:MGI:1915994],Zfp740,protein_coding,15,1
ENSMUSG00000089837,79789675,79834237,neuronal pentraxin chromo domain [Source:MGI Symbol;Acc:MGI:3845555],Npcd,protein_coding,15,-1
ENSMUSG00000022421,79786352,79804766,neuronal pentraxin receptor [Source:MGI Symbol;Acc:MGI:1920590],Nptxr,protein_coding,15,-1
ENSMUSG00000016763,83602583,83725021,"signal peptide, CUB domain, EGF-like 1 [Source:MGI Symbol;Acc:MGI:1890616]",Scube1,protein_coding,15,-1
ENSMUSG00000078289,85116870,85117287,predicted gene 10923 [Source:MGI Symbol;Acc:MGI:3779135],Gm10923,processed_pseudogene,15,1
ENSMUSG00000022432,85064689,85131964,structural maintenance of chromosomes 1B [Source:MGI Symbol;Acc:MGI:2154049],Smc1b,protein_coding,15,-1
ENSMUSG00000115578,27636511,27636895,,AC158955.1,processed_pseudogene,15,1
ENSMUSG00000036925,103895855,103899312,mucin-like 2 [Source:MGI Symbol;Acc:MGI:98392],Mucl2,protein_coding,15,-1
ENSMUSG00000102069,67226769,67377094,RIKEN cDNA 1700012I11 gene [Source:MGI Symbol;Acc:MGI:1916584],1700012I11Rik,lincRNA,15,1
ENSMUSG00000023007,99295087,99317018,pre-mRNA processing factor 40B [Source:MGI Symbol;Acc:MGI:1925583],Prpf40b,protein_coding,15,1
ENSMUSG00000022335,68083766,68258856,zinc finger and AT hook domain containing [Source:MGI Symbol;Acc:MGI:2681865],Zfat,protein_coding,15,-1
ENSMUSG00000056069,27655069,27681579,"family with sequence similarity 105, member A [Source:MGI Symbol;Acc:MGI:2687281]",Fam105a,protein_coding,15,-1
ENSMUSG00000022248,10486018,10499063,RAD1 checkpoint DNA exonuclease [Source:MGI Symbol;Acc:MGI:1316678],Rad1,protein_coding,15,1
ENSMUSG00000022191,12824815,12935291,"drosha, ribonuclease type III [Source:MGI Symbol;Acc:MGI:1261425]",Drosha,protein_coding,15,1
ENSMUSG00000115750,36842816,36844338,,AC138604.2,lincRNA,15,1
ENSMUSG00000022360,58094044,58135082,"ATPase family, AAA domain containing 2 [Source:MGI Symbol;Acc:MGI:1917722]",Atad2,protein_coding,15,-1
ENSMUSG00000099013,66074552,66091807,predicted gene 27153 [Source:MGI Symbol;Acc:MGI:5520996],Gm27153,antisense_RNA,15,1
ENSMUSG00000056258,65986387,66286642,"potassium voltage-gated channel, subfamily Q, member 3 [Source:MGI Symbol;Acc:MGI:1336181]",Kcnq3,protein_coding,15,-1
ENSMUSG00000072618,36870501,36879816,predicted gene 10384 [Source:MGI Symbol;Acc:MGI:3641812],Gm10384,lincRNA,15,-1
ENSMUSG00000006369,85205949,85286535,fibulin 1 [Source:MGI Symbol;Acc:MGI:95487],Fbln1,protein_coding,15,1
ENSMUSG00000115430,36906611,36931686,,AC132317.2,lincRNA,15,-1
ENSMUSG00000115333,36938864,36949605,,AC132317.1,lincRNA,15,1
ENSMUSG00000062397,36997027,37007773,zinc finger protein 706 [Source:MGI Symbol;Acc:MGI:1915286],Zfp706,protein_coding,15,-1
ENSMUSG00000097259,37007523,37044100,"predicted gene, 26766 [Source:MGI Symbol;Acc:MGI:5477260]",Gm26766,antisense_RNA,15,1
ENSMUSG00000005354,77915047,77929006,thioredoxin 2 [Source:MGI Symbol;Acc:MGI:1929468],Txn2,protein_coding,15,-1
ENSMUSG00000041708,83779467,83858494,metallophosphoesterase domain containing 1 [Source:MGI Symbol;Acc:MGI:106316],Mpped1,protein_coding,15,1
ENSMUSG00000001281,102215995,102231935,integrin beta 7 [Source:MGI Symbol;Acc:MGI:96616],Itgb7,protein_coding,15,-1
ENSMUSG00000036305,102634982,102635336,"ribosomal protein L39, pseudogene [Source:MGI Symbol;Acc:MGI:3705781]",Rpl39-ps,transcribed_processed_pseudogene,15,1
ENSMUSG00000091615,10525623,10526881,predicted gene 17044 [Source:MGI Symbol;Acc:MGI:4937871],Gm17044,processed_pseudogene,15,-1
ENSMUSG00000099054,66286917,66290243,predicted gene 27242 [Source:MGI Symbol;Acc:MGI:5521085],Gm27242,lincRNA,15,1
ENSMUSG00000022249,10500102,10558668,tetratricopeptide repeat domain 23-like [Source:MGI Symbol;Acc:MGI:1923027],Ttc23l,protein_coding,15,-1
ENSMUSG00000115784,66335133,66340714,,AC112972.2,lincRNA,15,-1
ENSMUSG00000115351,66357521,66358484,,AC112972.1,processed_pseudogene,15,-1
ENSMUSG00000022375,66379858,66500910,leucine rich repeat containing 6 (testis) [Source:MGI Symbol;Acc:MGI:1859553],Lrrc6,protein_coding,15,-1
ENSMUSG00000062683,102662864,102672352,"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C2 (subunit 9) [Source:MGI Symbol;Acc:MGI:1915192]",Atp5g2,protein_coding,15,-1
ENSMUSG00000115848,37171058,37172404,,AC114008.2,processed_pseudogene,15,-1
ENSMUSG00000115621,37181345,37182701,,AC114008.1,processed_pseudogene,15,-1
ENSMUSG00000036944,66526212,66561103,transmembrane protein 71 [Source:MGI Symbol;Acc:MGI:2146049],Tmem71,protein_coding,15,-1
ENSMUSG00000089804,37231793,37233309,predicted gene 16136 [Source:MGI Symbol;Acc:MGI:3802137],Gm16136,antisense_RNA,15,-1
ENSMUSG00000089811,37331989,37332809,predicted gene 16138 [Source:MGI Symbol;Acc:MGI:3801879],Gm16138,processed_pseudogene,15,-1
ENSMUSG00000089949,37242403,37243162,predicted gene 16137 [Source:MGI Symbol;Acc:MGI:3802136],Gm16137,antisense_RNA,15,-1
ENSMUSG00000022286,37233036,37363569,grainyhead-like 2 (Drosophila) [Source:MGI Symbol;Acc:MGI:2182543],Grhl2,protein_coding,15,1
ENSMUSG00000016552,77940522,77956722,FAD-dependent oxidoreductase domain containing 2 [Source:MGI Symbol;Acc:MGI:106315],Foxred2,protein_coding,15,-1
ENSMUSG00000068397,68309819,68310301,predicted gene 10240 [Source:MGI Symbol;Acc:MGI:3704454],Gm10240,processed_pseudogene,15,1
ENSMUSG00000104324,68321381,68326333,"predicted gene, 37320 [Source:MGI Symbol;Acc:MGI:5610548]",Gm37320,TEC,15,-1
ENSMUSG00000096967,68334715,68337430,"predicted gene, 26621 [Source:MGI Symbol;Acc:MGI:5477115]",Gm26621,processed_transcript,15,-1
ENSMUSG00000001288,102234938,102257517,"retinoic acid receptor, gamma [Source:MGI Symbol;Acc:MGI:97858]",Rarg,protein_coding,15,-1
ENSMUSG00000052482,10560524,10561524,predicted gene 8174 [Source:MGI Symbol;Acc:MGI:3648322],Gm8174,processed_pseudogene,15,-1
ENSMUSG00000023055,102706779,102722178,calcium binding and coiled coil domain 1 [Source:MGI Symbol;Acc:MGI:1914738],Calcoco1,protein_coding,15,-1
ENSMUSG00000022246,10568969,10714624,retinoic acid induced 14 [Source:MGI Symbol;Acc:MGI:1922896],Rai14,protein_coding,15,-1
ENSMUSG00000115667,10600293,10611651,,AC158921.1,antisense_RNA,15,1
ENSMUSG00000063548,85510812,85511219,predicted pseudogene 4825 [Source:MGI Symbol;Acc:MGI:3647768],Gm4825,processed_pseudogene,15,1
ENSMUSG00000092375,78119706,78144142,RIKEN cDNA A730060N03 gene [Source:MGI Symbol;Acc:MGI:2444190],A730060N03Rik,processed_transcript,15,1
ENSMUSG00000019146,77991748,78120028,"calcium channel, voltage-dependent, gamma subunit 2 [Source:MGI Symbol;Acc:MGI:1316660]",Cacng2,protein_coding,15,-1
ENSMUSG00000101828,85639747,85645934,RIKEN cDNA D130051D11 gene [Source:MGI Symbol;Acc:MGI:2442642],D130051D11Rik,lincRNA,15,1
ENSMUSG00000104116,68338295,68341216,"predicted gene, 37296 [Source:MGI Symbol;Acc:MGI:5610524]",Gm37296,TEC,15,-1
ENSMUSG00000093387,68340983,68363176,predicted gene 20732 [Source:MGI Symbol;Acc:MGI:5318559],Gm20732,lincRNA,15,-1
ENSMUSG00000059323,76622088,76639958,"tonsoku-like, DNA repair protein [Source:MGI Symbol;Acc:MGI:1919999]",Tonsl,protein_coding,15,-1
ENSMUSG00000092325,81674255,81674878,"predicted gene, 18284 [Source:MGI Symbol;Acc:MGI:5010469]",Gm18284,processed_pseudogene,15,-1
ENSMUSG00000063765,81678296,81697287,chondroadherin-like [Source:MGI Symbol;Acc:MGI:3036284],Chadl,protein_coding,15,-1
ENSMUSG00000022394,81663889,81688315,l(3)mbt-like 2 (Drosophila) [Source:MGI Symbol;Acc:MGI:2443584],L3mbtl2,protein_coding,15,1
ENSMUSG00000053469,66670753,66850721,thyroglobulin [Source:MGI Symbol;Acc:MGI:98733],Tg,protein_coding,15,1
ENSMUSG00000103674,85655666,85659003,"predicted gene, 37699 [Source:MGI Symbol;Acc:MGI:5610927]",Gm37699,TEC,15,1
ENSMUSG00000022359,58141377,58158665,WDYHV motif containing 1 [Source:MGI Symbol;Acc:MGI:1924023],Wdyhv1,protein_coding,15,1
ENSMUSG00000022383,85734983,85802819,peroxisome proliferator activated receptor alpha [Source:MGI Symbol;Acc:MGI:104740],Ppara,protein_coding,15,1
ENSMUSG00000090464,66739059,66744327,predicted gene 17140 [Source:MGI Symbol;Acc:MGI:4937967],Gm17140,antisense_RNA,15,-1
ENSMUSG00000022372,66780819,66831829,src-like adaptor [Source:MGI Symbol;Acc:MGI:104295],Sla,protein_coding,15,-1
ENSMUSG00000005716,78191114,78206400,parvalbumin [Source:MGI Symbol;Acc:MGI:97821],Pvalb,protein_coding,15,-1
ENSMUSG00000086801,58214475,58324053,predicted gene 15943 [Source:MGI Symbol;Acc:MGI:3802102],Gm15943,antisense_RNA,15,1
ENSMUSG00000022357,58314573,58324169,kelch-like 38 [Source:MGI Symbol;Acc:MGI:3045310],Klhl38,protein_coding,15,-1
ENSMUSG00000022358,58175879,58214932,F-box protein 32 [Source:MGI Symbol;Acc:MGI:1914981],Fbxo32,protein_coding,15,-1
ENSMUSG00000097050,102270563,102274121,predicted gene 9918 [Source:MGI Symbol;Acc:MGI:3646315],Gm9918,protein_coding,15,1
ENSMUSG00000022441,83866712,84065379,EF-hand calcium binding domain 6 [Source:MGI Symbol;Acc:MGI:1924877],Efcab6,protein_coding,15,-1
ENSMUSG00000081925,84030339,84030675,"ribosomal protein L31, pseudogene 22 [Source:MGI Symbol;Acc:MGI:3783213]",Rpl31-ps22,processed_pseudogene,15,1
ENSMUSG00000001655,102921103,102928814,homeobox C13 [Source:MGI Symbol;Acc:MGI:99560],Hoxc13,protein_coding,15,1
ENSMUSG00000053411,79915807,79971119,chromobox 7 [Source:MGI Symbol;Acc:MGI:1196439],Cbx7,protein_coding,15,-1
ENSMUSG00000009585,79891659,79915906,"apolipoprotein B mRNA editing enzyme, catalytic polypeptide 3 [Source:MGI Symbol;Acc:MGI:1933111]",Apobec3,protein_coding,15,1
ENSMUSG00000050328,102936757,102938609,homeobox C12 [Source:MGI Symbol;Acc:MGI:96194],Hoxc12,protein_coding,15,1
ENSMUSG00000086903,102944062,102947730,HOX transcript antisense RNA (non-protein coding) [Source:MGI Symbol;Acc:MGI:3826586],Hotair,lincRNA,15,-1
ENSMUSG00000001656,102954427,102957708,homeobox C11 [Source:MGI Symbol;Acc:MGI:96193],Hoxc11,protein_coding,15,1
ENSMUSG00000055114,58341471,58389244,annexin A13 [Source:MGI Symbol;Acc:MGI:1917037],Anxa13,processed_transcript,15,-1
ENSMUSG00000115576,58405824,58411326,,AC107742.1,lincRNA,15,1
ENSMUSG00000115641,27856307,27857113,,AC130219.2,TEC,15,1
ENSMUSG00000022263,27730651,28025848,triple functional domain (PTPRF interacting) [Source:MGI Symbol;Acc:MGI:1927230],Trio,protein_coding,15,-1
ENSMUSG00000064284,85806972,85811697,"cysteine rich, DPF motif domain containing 1 [Source:MGI Symbol;Acc:MGI:1919605]",Cdpf1,protein_coding,15,-1
ENSMUSG00000086125,37700704,37720853,predicted gene 15942 [Source:MGI Symbol;Acc:MGI:3802083],Gm15942,antisense_RNA,15,1
ENSMUSG00000113558,101046342,101047397,,AC104834.1,protein_coding,15,-1
ENSMUSG00000086992,37421134,37433414,predicted gene 15941 [Source:MGI Symbol;Acc:MGI:3802081],Gm15941,antisense_RNA,15,-1
ENSMUSG00000115095,37559026,37561830,,AC122263.1,TEC,15,-1
ENSMUSG00000115157,37432477,37734335,,AC122263.2,processed_transcript,15,-1
ENSMUSG00000084316,37421248,37422694,predicted gene 8668 [Source:MGI Symbol;Acc:MGI:3648751],Gm8668,processed_pseudogene,15,1
ENSMUSG00000101671,37367205,37368498,predicted gene 28221 [Source:MGI Symbol;Acc:MGI:5578927],Gm28221,antisense_RNA,15,1
ENSMUSG00000022288,37425554,37440644,RIKEN cDNA 4930447A16 gene [Source:MGI Symbol;Acc:MGI:1922142],4930447A16Rik,protein_coding,15,1
ENSMUSG00000086313,37762832,37765401,predicted gene 15940 [Source:MGI Symbol;Acc:MGI:3802082],Gm15940,sense_intronic,15,-1
ENSMUSG00000084382,37492756,37493228,predicted gene 3267 [Source:MGI Symbol;Acc:MGI:3781446],Gm3267,processed_pseudogene,15,1
ENSMUSG00000051359,37366175,37792570,neurocalcin delta [Source:MGI Symbol;Acc:MGI:1196326],Ncald,protein_coding,15,-1
ENSMUSG00000095440,101050194,101078567,fidgetin-like 2 [Source:MGI Symbol;Acc:MGI:3646919],Fignl2,protein_coding,15,-1
ENSMUSG00000071715,78244801,78262580,neutrophil cytosolic factor 4 [Source:MGI Symbol;Acc:MGI:109186],Ncf4,protein_coding,15,1
ENSMUSG00000053929,76643395,76660117,cysteine and histidine rich 1 [Source:MGI Symbol;Acc:MGI:1859320],Cyhr1,protein_coding,15,-1
ENSMUSG00000115161,27863799,27867231,,AC130219.1,TEC,15,-1
ENSMUSG00000023008,99317225,99370482,formin-like 3 [Source:MGI Symbol;Acc:MGI:109569],Fmnl3,protein_coding,15,-1
ENSMUSG00000115771,38079102,38079563,,AC122035.2,bidirectional_promoter_lncRNA,15,1
ENSMUSG00000115680,38184009,38202217,,AC122035.1,lincRNA,15,-1
ENSMUSG00000061923,38219203,38226735,outer dense fiber of sperm tails 1 [Source:MGI Symbol;Acc:MGI:97424],Odf1,protein_coding,15,1
ENSMUSG00000001289,102326116,102331873,prefoldin 5 [Source:MGI Symbol;Acc:MGI:1928753],Pfdn5,protein_coding,15,1
ENSMUSG00000036139,102976439,102985099,homeobox C9 [Source:MGI Symbol;Acc:MGI:96199],Hoxc9,protein_coding,15,1
ENSMUSG00000001657,102990607,102994111,homeobox C8 [Source:MGI Symbol;Acc:MGI:96198],Hoxc8,protein_coding,15,1
ENSMUSG00000115525,38238109,38238659,,AC122459.4,processed_pseudogene,15,1
ENSMUSG00000022485,102967443,103017429,homeobox C5 [Source:MGI Symbol;Acc:MGI:96196],Hoxc5,protein_coding,15,1
ENSMUSG00000022484,102966796,102971893,homeobox C10 [Source:MGI Symbol;Acc:MGI:96192],Hoxc10,protein_coding,15,1
ENSMUSG00000001661,102998257,103011881,homeobox C6 [Source:MGI Symbol;Acc:MGI:96197],Hoxc6,protein_coding,15,1
ENSMUSG00000001285,102331709,102338139,melanocyte proliferating gene 1 [Source:MGI Symbol;Acc:MGI:1929864],Myg1,protein_coding,15,1
ENSMUSG00000115307,38239702,38255310,,AC122459.2,lincRNA,15,-1
ENSMUSG00000115057,38243364,38244248,,AC122459.1,processed_pseudogene,15,-1
ENSMUSG00000115437,38275400,38276441,,AC122459.3,TEC,15,-1
ENSMUSG00000033819,76671615,76694919,"protein phosphatase 1, regulatory (inhibitor) subunit 16A [Source:MGI Symbol;Acc:MGI:1920312]",Ppp1r16a,protein_coding,15,1
ENSMUSG00000022438,84232043,84315688,"parvin, beta [Source:MGI Symbol;Acc:MGI:2153063]",Parvb,protein_coding,15,1
ENSMUSG00000037465,38291463,38300706,Kruppel-like factor 10 [Source:MGI Symbol;Acc:MGI:1101353],Klf10,protein_coding,15,-1
ENSMUSG00000033055,79053094,79062893,ankyrin repeat domain 54 [Source:MGI Symbol;Acc:MGI:2444209],Ankrd54,protein_coding,15,-1
ENSMUSG00000033287,78428564,78438909,potassium channel tetramerisation domain containing 17 [Source:MGI Symbol;Acc:MGI:1920094],Kctd17,protein_coding,15,1
ENSMUSG00000068391,73090392,73097554,chromatin accessibility complex 1 [Source:MGI Symbol;Acc:MGI:2135796],Chrac1,protein_coding,15,1
ENSMUSG00000036698,73095844,73184840,argonaute RISC catalytic subunit 2 [Source:MGI Symbol;Acc:MGI:2446632],Ago2,protein_coding,15,-1
ENSMUSG00000022370,55534094,55557748,mitochondrial ribosomal protein L13 [Source:MGI Symbol;Acc:MGI:2137218],Mrpl13,protein_coding,15,-1
ENSMUSG00000022369,55557408,55626423,"Mdm2, transformed 3T3 cell double minute p53 binding protein [Source:MGI Symbol;Acc:MGI:2146005]",Mtbp,protein_coding,15,1
ENSMUSG00000035944,85832306,85858822,tetratricopeptide repeat domain 38 [Source:MGI Symbol;Acc:MGI:2146198],Ttc38,protein_coding,15,1
